Iteration,Fitness,Chromosomes
1050,65482.59,[125.05, -6.96, -4.98, -4.12, 1.01, -3.38, -0.12, -6.8, -4.14, 3.72, 1.19, 1.03, 1.92, -0.72, 3.41, -2.36, -0.46, -1.13, 0.32, -2.6, -0.12, 0.67, 0.61, -3.41, -2.12, 0.4, 0.79, -3.0, 3.39, 3.89, -0.91, 0.39, 2.53, 3.25, 1.42, -0.42, -0.27, -2.69, 0.54, -1.96, -2.21, -1.51, 0.74, -1.63, 3.25, 3.28, -3.79, 1.73, -0.4, 0.59, -6.13, -2.5, -0.36, -0.6, 3.42, -1.98, -0.09, 1.65, 0.3, -1.58, 3.02, 0.58, -0.65, -0.16, -2.25, 2.93, -3.97, 0.01, 2.87, 3.7, 3.76, -1.46, -0.41, -4.73, 0.37, -1.72, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -0.78, 0.94, -0.63, -4.21, 1.69, 1.29, 1.35, 1.48, -0.11, 3.34, -2.46, -0.01, -0.38, 0.08, 0.08, -1.29, -1.06, -1.85]
1100,64766.11,[500.3, -6.91, -4.98, -4.12, 1.01, -3.38, -0.12, -6.8, -4.14, 3.72, 1.19, 1.03, 1.92, -0.72, 3.41, -2.36, -0.46, -1.13, 0.32, -2.6, -0.12, 0.67, 0.61, -0.1, -2.12, 0.4, 0.79, -3.0, 3.39, 3.89, -0.91, 0.39, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, -1.96, -2.21, -1.51, 0.74, -1.63, 3.25, 3.28, -3.79, 1.57, -0.4, 0.59, -1.63, -2.5, -0.36, -0.6, 3.42, -1.98, -0.09, 1.65, 0.3, -1.58, 3.02, 0.58, -0.65, -0.16, -2.39, 2.93, -3.97, 0.01, 2.87, 3.7, 3.76, -1.46, -0.41, -4.73, 0.37, -1.72, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -0.78, 0.94, -0.63, -4.21, 1.69, 1.29, 1.35, 1.48, -0.11, 3.34, -2.46, -0.01, -0.38, 0.08, 0.08, -1.29, -1.06, -1.85]
1150,63603.18,[-48.21, 2.21, -4.98, -4.12, 1.01, -3.38, -0.12, -6.8, -4.14, 3.72, 1.19, 1.03, 1.92, -0.72, 3.41, -2.36, -0.46, -1.13, 0.32, -2.6, -0.12, 0.67, 0.61, -0.1, -2.12, 0.4, 0.79, -3.0, 3.39, 3.89, -0.91, 0.39, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, -1.96, -0.41, 1.84, 0.74, -1.63, 3.25, 3.28, -3.79, 1.57, -0.4, 0.59, -4.51, -2.5, -0.05, -0.6, 3.42, -1.98, -0.09, 1.65, 0.3, -1.58, 3.02, 0.58, -0.65, -0.16, -2.81, 2.93, -3.97, 0.01, 2.87, 3.7, 3.76, -1.46, -0.41, -4.73, 0.37, -1.72, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -0.78, 0.94, -0.63, -4.21, 1.69, 1.29, 1.35, 1.48, -0.11, 3.34, -2.46, -0.01, -0.38, 0.08, 0.08, -1.29, -1.06, -1.85]
1200,60462.17,[216.02, -6.91, -4.98, -4.12, 1.01, -3.38, -0.12, -6.8, -4.14, 3.72, 1.19, 1.03, 1.92, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.67, 0.61, -0.1, -2.12, 0.4, 0.79, -3.0, 3.39, 3.89, -0.91, 0.39, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, -4.21, -0.41, 1.84, 0.74, -0.83, 3.25, 3.28, -3.79, 1.57, -0.4, 0.59, -4.51, -2.5, -0.05, -0.6, 3.42, -1.98, -0.09, 1.65, 0.3, -1.58, 3.02, 0.58, -0.65, -0.16, -2.81, 2.93, -3.97, 0.01, 2.87, 3.7, -3.49, -1.46, -0.41, -4.73, 0.37, -1.72, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -0.78, 0.94, -0.63, 1.55, 1.69, 1.29, 1.35, 1.48, -0.11, 3.34, -2.46, -0.01, -0.38, 0.08, 0.08, -1.29, -1.06, -1.85]
1250,55810.97,[-55.97, -4.15, -4.98, -4.12, 1.01, 0.51, -0.12, -3.18, -4.14, 3.72, 1.19, 1.03, 1.92, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.67, 0.61, -0.1, -1.12, 0.4, 0.79, -3.0, 3.39, 3.89, -0.91, 0.39, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, -4.21, -0.41, 1.84, 0.74, -0.83, 0.93, 3.28, -3.79, 1.57, -0.4, 0.59, -4.51, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 2.46, 0.3, -1.58, 3.02, 0.58, -0.65, -0.16, -2.81, 2.93, -3.97, 0.01, 2.87, 1.28, -3.49, -1.46, -0.41, -4.73, 0.37, -1.72, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -0.78, 0.94, -0.63, 1.55, 1.69, 1.29, 1.35, -2.81, -0.11, 3.34, -1.09, -0.01, -0.38, 0.08, 0.08, -1.29, -1.06, -1.25]
1300,54855.88,[-204.08, 2.21, 1.89, -4.12, 1.01, 0.51, -0.12, -3.18, -4.14, 3.72, 1.19, 1.03, 1.92, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.67, 0.61, -0.1, -1.12, 0.4, 0.79, -3.0, 3.39, 0.1, -0.91, 0.39, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, -4.21, -0.66, 1.84, 0.74, -0.83, 0.93, 3.28, -3.79, 1.57, -0.4, 0.59, -4.51, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 2.46, 0.3, -1.58, 3.02, 0.58, -0.65, -0.16, -2.81, -0.75, -3.97, 0.01, 2.87, 1.28, -3.49, -1.46, -0.41, -4.73, 0.37, -1.72, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -0.78, 0.94, -0.63, 1.55, 2.02, 1.29, 1.35, -2.81, -0.11, 3.34, -1.09, -0.01, -0.38, 0.08, 0.08, -1.29, -1.06, -1.25]
1350,53396.61,[-502.5, 2.21, 1.89, -4.12, 1.01, 0.51, -0.12, 0.22, -4.14, 3.72, 1.19, 1.03, 1.92, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.18, 0.61, -0.1, -1.12, 0.4, 0.79, -3.0, -3.03, 0.1, -0.91, 0.39, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, -4.21, -0.66, 1.84, 0.74, -0.83, 0.93, 3.28, -3.79, 1.57, -0.4, 0.59, -4.51, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 2.46, 0.3, -1.58, 3.02, 0.58, 1.72, -0.16, -2.81, -0.75, 0.68, 0.01, 2.87, 1.28, -3.49, -1.46, -0.41, -4.73, 0.37, -1.72, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -0.78, 0.94, -0.63, 1.55, 2.02, 1.29, 1.35, -2.81, -0.11, 3.34, -1.09, -0.01, -0.38, 0.08, 0.08, -1.29, -1.06, -1.25]
1400,52531.46,[-52.54, 2.21, 1.89, -4.12, 1.01, 0.33, -0.12, 0.22, -4.14, 3.72, 1.19, 1.03, 1.92, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.18, 0.61, -0.1, -1.12, 0.4, 0.79, -3.0, -3.03, 0.1, -0.91, 0.39, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, 3.28, -3.79, 1.57, -0.4, 0.59, -4.51, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 2.46, 0.3, -1.58, 3.02, 0.58, 1.72, -0.16, -2.81, -0.75, 0.68, 0.01, 2.87, 1.28, -3.49, -1.46, -0.41, -4.73, 0.37, -1.72, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -0.78, 0.94, -0.63, 1.55, 2.02, 1.29, 1.35, -2.81, -0.11, 3.34, -1.09, -0.01, -0.38, 0.08, 0.08, -1.29, -1.06, -1.25]
1450,52076.42,[126.25, 2.21, 1.89, -4.12, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -2.07, 1.92, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.18, 0.61, -0.1, -1.12, 0.4, 0.79, -3.0, -3.03, 0.1, -0.91, 0.39, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, 3.28, -3.79, 1.57, -0.4, 0.59, -4.51, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 2.46, 0.3, -1.58, 3.02, 0.58, 1.72, -0.16, -2.81, -0.75, 0.68, 0.01, 2.87, -0.2, -3.49, -1.46, -0.41, -4.73, 0.37, -1.72, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -0.78, 0.94, -0.63, 1.55, 2.02, 1.29, 1.35, -2.81, -0.11, 3.34, -1.09, -0.01, -0.38, 0.08, 0.08, -1.29, -1.06, -1.25]
1500,49667.56,[-1.5, 2.21, 1.89, -4.12, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -2.07, 1.92, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.18, 0.61, -0.1, -1.12, 0.4, 0.79, -3.0, -3.03, 0.1, -0.91, 0.39, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, 3.28, 0.4, 1.57, -0.4, 0.59, -4.51, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 2.46, 0.3, -1.58, 3.02, 0.58, 1.72, -0.16, -2.81, -0.75, 0.68, 0.01, 2.87, -0.2, -3.49, -1.46, -0.41, 4.09, 0.37, -1.72, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -0.78, 0.94, -0.63, 1.55, 2.02, 1.29, 1.35, -2.81, -0.02, 3.34, -1.09, -0.01, -0.38, 0.08, 0.08, -1.29, -1.06, -1.25]
1550,48969.37,[-1.5, 2.21, 1.89, -4.12, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -2.07, 1.92, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.18, -0.05, -0.1, -1.12, 0.4, 0.79, -3.0, -3.03, 0.1, -0.91, 0.39, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, -2.16, 0.4, 1.57, -0.4, 0.59, -4.51, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 2.46, 0.3, -1.58, 3.02, 0.58, 1.72, -0.16, -2.81, -0.75, 0.68, 0.01, 2.87, -0.2, -3.49, -1.46, -0.41, 4.09, 0.37, -1.72, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -2.64, 0.94, -0.63, 1.55, 2.02, 1.29, 1.35, -2.81, -0.02, 3.34, -1.09, -0.01, -0.38, 0.08, 0.08, -1.29, -1.06, -1.25]
1600,48197.47,[322.43, 2.21, 1.89, -4.12, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -2.07, 1.92, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.18, -0.02, -0.1, -1.12, 0.4, 0.79, -3.0, -3.03, 0.1, -0.91, 0.33, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, -2.16, 0.4, 1.57, -0.4, 0.59, -4.51, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.72, -0.16, -2.81, -0.75, 0.68, 0.01, 2.87, -0.2, -3.49, -1.46, -0.41, 4.09, 0.37, -1.25, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -2.64, 0.94, -0.63, 1.55, 2.02, 1.29, 1.35, -1.43, -0.02, 3.34, -1.09, -0.01, -0.38, 0.08, 0.08, -1.29, -1.06, -1.25]
1650,46453.89,[2.27, 2.21, 1.89, -4.12, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -2.07, 1.92, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.18, -0.02, -0.1, -1.12, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, -2.16, 0.4, 1.57, -0.4, 0.59, -4.51, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.72, -0.16, 1.47, -0.75, 0.68, 0.01, 2.87, -0.2, 0.03, -1.46, -0.41, 4.09, 0.25, -1.25, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -2.64, 0.94, -0.63, 1.55, 2.02, 1.29, 1.35, -1.43, -0.02, 3.34, -1.09, -0.01, -0.38, 0.08, 0.08, -1.29, -1.06, -1.25]
1700,46270.67,[-1.5, 2.21, 1.89, -4.12, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -2.07, 0.34, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -1.12, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, -2.16, 0.4, 1.57, -0.4, 0.59, -3.43, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.72, -0.16, 1.47, -0.75, 0.68, 0.01, 2.87, -0.2, 0.03, -1.46, -0.41, 4.09, 0.25, -1.25, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -2.64, 0.94, -0.63, 1.55, 2.02, 1.29, 1.35, -1.43, -0.02, 3.34, -1.09, -0.01, -0.38, 0.08, 0.08, -1.29, -1.06, -1.25]
1750,45391.72,[-1.5, 2.21, 1.89, -4.12, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -2.07, 0.34, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -1.12, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, -2.16, 0.4, 1.57, -0.4, 0.59, -0.39, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.72, -0.16, 1.47, -0.75, 0.68, 0.01, 2.87, -0.2, 0.03, -1.46, -0.41, 4.09, 0.25, -1.25, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -2.64, 0.94, -0.63, 1.55, 2.02, 1.29, 1.35, -1.43, -0.02, -3.04, -1.09, -0.01, -0.22, 0.08, 0.08, -1.29, -1.06, -1.25]
1800,43902.53,[-1.5, 2.21, 1.89, -4.12, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -2.07, 0.34, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -1.12, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, -2.16, 0.4, 1.57, -0.4, 0.59, -0.39, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.72, 4.02, 1.47, -0.75, 0.68, 0.01, 2.87, -0.2, 0.03, -1.46, -0.41, 4.09, 0.25, -1.25, -0.63, -0.93, -1.27, -2.48, -2.08, 1.58, -2.64, 0.94, -0.63, 1.55, 2.02, 1.29, 1.35, -1.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -1.29, -1.06, -1.25]
1850,43225.58,[6.11, 2.21, 1.89, 0.15, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -2.07, 0.34, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -1.12, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, -2.16, 0.4, 1.57, -0.4, 0.59, 0.0, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.72, 4.02, 1.47, -0.75, 0.68, 0.01, 2.87, -0.2, 0.03, -1.46, -0.41, 4.09, 0.25, -1.25, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -0.63, 1.55, 2.02, 1.29, 1.35, -1.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -1.29, -1.06, -1.25]
1900,42849.87,[33.91, 2.21, 1.89, 0.15, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -2.07, 0.34, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -1.12, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, -2.16, 0.4, 1.57, -0.4, 0.59, 0.0, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.72, 4.02, 1.47, -0.75, 0.68, 0.34, 2.87, -0.2, 0.03, -1.46, -0.41, 4.09, 0.25, -1.25, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.55, 2.02, 1.29, 1.35, -1.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -1.29, -1.06, -1.25]
1950,42419.26,[38.16, 2.21, 1.89, 0.18, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -0.4, 0.34, -0.72, -0.12, -2.36, -0.46, -1.13, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -1.12, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, -2.16, 0.4, 1.57, -0.4, 0.59, 0.0, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.72, 4.02, 1.47, -0.75, 0.68, 0.34, 2.87, -0.2, 0.03, -1.46, -0.41, 4.09, 0.25, -1.25, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.55, 2.02, 1.29, 1.35, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -1.29, -1.06, -1.25]
2000,42403.43,[-9.89, -3.96, 1.89, 0.15, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -0.4, 0.34, -0.72, -0.12, -1.31, -0.46, -1.13, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -1.12, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.53, 3.42, 1.42, -0.42, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, -2.16, 0.4, 1.57, -0.4, 0.59, 0.0, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.72, 4.02, 1.47, -0.75, 0.68, 0.34, 2.87, -0.2, 0.03, -1.46, -0.41, 4.09, 0.25, -1.25, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.55, 2.02, 1.29, 1.35, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -1.29, -1.06, -1.25]
2050,41174.99,[-245.52, 2.21, -2.74, 0.15, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -0.4, 0.34, -0.72, -0.12, -1.31, -0.46, -1.13, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -1.12, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.53, 3.42, 1.42, 0.11, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, -2.16, 0.4, 1.57, -0.4, 0.59, 0.0, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, -0.98, -0.2, 0.03, -1.46, -0.41, 4.09, 0.25, -1.25, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.55, 2.02, 1.29, 1.35, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -1.29, -1.06, -1.25]
2100,40934.13,[-473.56, 2.21, -2.74, 0.15, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -0.4, 0.34, -0.72, -0.12, -1.31, -0.46, -0.15, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -1.12, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, -2.55, 0.4, 1.57, -0.4, 0.59, 0.0, -2.5, -0.05, -0.6, -0.98, -1.98, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, -0.98, -0.2, 0.03, -1.46, -0.41, 4.09, 0.14, -1.25, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.55, 2.02, 1.29, 1.35, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -1.29, -1.06, -1.25]
