Iteration,Fitness,Chromosomes
2150,40013.05,[4.02, 2.21, -2.74, 0.15, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -0.4, 0.34, -0.72, -0.12, -1.31, -0.46, -0.15, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.77, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, -2.55, 0.4, 1.57, -0.4, 0.59, 0.0, -2.5, -0.05, -0.6, -0.98, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.46, -0.41, 4.09, 0.14, -1.25, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.55, 2.02, 1.29, 1.35, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -1.29, -1.06, -1.25]
2200,39846.76,[4.02, 2.21, -2.74, 0.15, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -0.4, 0.34, -0.72, -0.12, -1.31, -0.46, -0.15, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.77, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, -2.55, 0.4, 1.57, -0.4, 0.46, 0.0, -2.5, -0.05, -0.6, -0.98, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, -0.41, 4.09, 0.14, -1.25, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.55, 2.02, 1.29, 1.35, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -1.29, -1.06, -1.25]
2250,39810.15,[4.02, 2.21, -2.74, 0.15, 1.01, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -0.4, -0.02, -0.72, -0.12, -1.31, -0.46, -0.15, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.77, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.74, -0.83, 0.93, -2.58, 0.4, 1.57, -0.4, 0.46, 0.0, -2.5, -0.05, -0.6, -0.98, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, -0.41, 4.09, 0.14, -1.25, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.55, 2.02, 1.29, 1.35, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -1.29, -1.06, -1.25]
2300,39132.03,[4.02, 2.21, -2.74, 0.15, -0.15, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -0.4, -0.02, -0.72, -0.12, -1.31, -0.46, -0.15, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.77, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -2.58, 0.4, 1.57, -0.4, 0.46, 0.0, -0.38, -0.05, -0.6, -0.98, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, -0.41, 4.09, 0.14, -1.25, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.55, 2.02, 1.29, 1.35, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -1.29, -1.06, -1.25]
2350,38380.38,[-67.61, 2.21, 1.89, 0.15, -0.15, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -0.4, -0.02, -0.72, -0.12, -1.31, -0.46, -0.15, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.77, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -2.58, 0.4, 1.57, -0.4, 0.46, 0.0, -0.38, -0.05, -0.6, -0.98, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, -0.41, 4.09, 0.14, -1.25, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.55, 2.02, 1.29, -0.19, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -1.29, -1.06, -1.25]
2400,38334.92,[-17.1, 2.21, 1.89, 0.15, -0.15, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -0.4, -0.02, -0.72, -0.12, -1.31, -0.46, -0.15, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.77, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, -2.69, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -0.35, 0.4, 1.57, -0.4, 0.46, 0.0, -0.38, -0.05, -0.6, -0.98, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, -0.41, 4.09, 0.14, -1.25, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.55, 2.02, 1.29, -0.19, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -1.29, -1.06, -1.25]
2450,38256.79,[-29.23, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 1.1, 3.72, 1.19, -0.4, -0.02, -0.72, -0.12, -1.31, -0.46, -0.15, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.77, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -0.35, 0.4, 1.57, -0.4, 0.46, 0.0, -0.38, -0.05, -0.6, -0.98, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, -0.41, 4.09, 0.14, -1.25, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.55, 2.02, 1.29, -0.19, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -1.29, -1.06, -1.25]
2500,37274.48,[-105.46, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 0.7, 3.72, 1.19, -0.4, -0.02, -0.72, -0.12, -1.31, -0.46, -0.72, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.77, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -0.35, 0.4, 1.57, -0.4, 0.46, 0.0, -0.38, -0.05, -0.6, -0.98, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, -0.41, 4.09, 0.14, -1.14, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.89, 2.02, 1.29, -0.19, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -0.98, -1.06, -1.25]
2550,36086.08,[-32.39, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 0.7, 3.72, 1.19, -0.4, -0.02, -0.72, -0.12, -1.31, -0.46, -0.72, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.77, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -0.35, 0.4, 0.65, -0.4, 0.46, 0.0, -0.38, -0.05, -0.6, -0.98, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, -0.41, 4.09, 0.14, -1.14, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.89, 1.59, 1.29, -0.19, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -0.98, -1.06, -1.25]
2600,35515.39,[473.34, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 0.7, 3.72, 1.19, -0.4, -0.02, -0.72, -0.12, -1.31, -0.46, -0.72, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.8, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -0.35, 0.4, 0.65, -0.4, 0.46, 0.24, -0.38, -0.05, -0.6, -0.58, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, -0.41, 4.09, 0.14, -1.14, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.89, 1.59, 1.29, -0.19, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -0.98, -1.06, -1.25]
2650,34629.26,[227.55, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 0.7, 3.72, 1.19, -0.4, -0.02, -0.72, -0.12, -0.87, -0.46, -0.72, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.8, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -0.35, 0.4, 0.65, -0.4, 0.46, 0.24, -0.38, -0.05, -0.6, -0.58, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, 0.51, 2.76, 0.14, -1.14, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.89, 1.59, 1.29, -0.19, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -0.98, -1.06, -1.25]
2700,34618.13,[4.02, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 0.7, 3.63, 1.19, -0.4, -0.02, -0.72, -0.12, -0.87, -0.46, -0.72, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.8, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -0.35, 0.4, 0.65, -0.4, 0.46, 0.24, -0.38, -0.05, -0.6, -0.58, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, 0.51, 2.76, 0.14, -1.14, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.89, 1.59, 1.29, -0.19, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -0.98, -1.06, -1.25]
2750,34525.28,[4.02, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 0.7, 3.63, 1.19, -0.4, -0.02, -0.72, -0.12, -0.87, -0.46, -0.72, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.8, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -0.35, 0.4, 0.65, -0.4, 0.46, 0.24, -0.38, -0.05, -0.6, -0.58, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, 0.51, 2.76, 2.94, -1.14, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.89, 1.59, 1.29, -0.19, 0.43, -0.02, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -0.98, -1.06, -1.25]
2800,34483.36,[4.02, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 0.7, 3.63, 1.19, -0.4, -0.02, -0.72, -0.12, -0.87, -0.46, -0.72, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.8, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -0.35, 0.4, 0.65, -0.4, 0.46, 0.24, -0.38, -0.05, -0.6, -0.58, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, 0.51, 2.76, 2.94, -1.14, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.89, 1.59, 1.29, -0.19, 0.43, 0.03, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -0.98, -1.06, -1.25]
2850,34483.36,[4.02, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 0.7, 3.63, 1.19, -0.4, -0.02, -0.72, -0.12, -0.87, -0.46, -0.72, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.8, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -0.35, 0.4, 0.65, -0.4, 0.46, 0.24, -0.38, -0.05, -0.6, -0.58, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.47, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, 0.51, 2.76, 2.94, -1.14, -0.63, -0.93, -1.27, -2.09, -2.08, 1.58, -2.64, 0.94, -1.34, 1.89, 1.59, 1.29, -0.19, 0.43, 0.03, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -0.98, -1.06, -1.25]
2900,34444.44,[-36.01, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 0.7, 3.63, 1.19, -0.4, -0.02, -0.72, -0.12, -0.87, -0.46, -0.72, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.8, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -0.35, 0.4, 0.65, -0.4, 0.46, 0.24, -0.38, -0.05, -0.6, -0.58, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.35, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, 0.51, 2.76, 2.94, -1.14, -0.63, -0.93, -1.27, -2.09, -2.1, 1.58, -2.64, 0.94, -1.34, 1.89, 1.59, 1.29, -0.19, 0.43, 0.03, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -0.98, -1.06, -1.25]
2950,34118.29,[-3.08, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 0.7, 3.63, 1.19, -0.4, -0.02, -0.72, -0.12, -0.87, -0.46, -0.72, 0.32, 0.95, -0.12, 0.06, -0.02, -0.1, -2.8, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -0.35, 0.4, 0.65, -0.4, 0.46, 0.24, -0.38, -0.05, -0.6, -0.58, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.35, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, 0.51, 2.76, 2.94, -1.14, -0.63, -0.93, -1.27, -2.09, -2.1, 1.58, -2.37, 0.94, -1.34, 1.89, 1.59, 1.29, -0.19, 0.43, 0.03, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -0.98, -1.06, -1.25]
3000,34080.74,[-3.08, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 0.7, 3.63, 1.19, -0.4, -0.02, -0.72, -0.12, -0.87, -0.46, -0.72, 0.32, -0.38, -0.12, 0.06, -0.02, -0.1, -2.8, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -0.35, 0.4, 0.65, -0.4, 0.46, 0.24, -0.38, -0.05, -0.6, -0.58, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.35, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, 0.51, 2.76, 2.94, -1.14, -0.63, -0.93, -1.27, -2.09, -2.1, 1.58, -2.37, 0.94, -1.34, 1.89, 1.59, 1.29, -0.19, 0.43, 0.03, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -0.98, -1.06, -1.25]
3050,34080.74,[-3.08, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 0.7, 3.63, 1.19, -0.4, -0.02, -0.72, -0.12, -0.87, -0.46, -0.72, 0.32, -0.38, -0.12, 0.06, -0.02, -0.1, -2.8, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -0.35, 0.4, 0.65, -0.4, 0.46, 0.24, -0.38, -0.05, -0.6, -0.58, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.35, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, 0.51, 2.76, 2.94, -1.14, -0.63, -0.93, -1.27, -2.09, -2.1, 1.58, -2.37, 0.94, -1.34, 1.89, 1.59, 1.29, -0.19, 0.43, 0.03, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -0.98, -1.06, -1.25]
3100,34080.74,[-3.08, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 0.7, 3.63, 1.19, -0.4, -0.02, -0.72, -0.12, -0.87, -0.46, -0.72, 0.32, -0.38, -0.12, 0.06, -0.02, -0.1, -2.8, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.93, -0.35, 0.4, 0.65, -0.4, 0.46, 0.24, -0.38, -0.05, -0.6, -0.58, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.35, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, 0.51, 2.76, 2.94, -1.14, -0.63, -0.93, -1.27, -2.09, -2.1, 1.58, -2.37, 0.94, -1.34, 1.89, 1.59, 1.29, -0.19, 0.43, 0.03, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -0.98, -1.06, -1.25]
3150,33273.34,[25.82, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 0.7, 3.63, 1.19, -0.4, -0.02, -0.72, -0.12, -0.87, -0.46, -0.72, 0.32, -0.38, -0.12, 0.06, -0.02, -0.1, -0.52, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.09, -0.35, 0.4, 0.65, -0.4, 0.46, 0.24, -0.38, -0.05, -0.6, -0.58, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.35, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, 0.51, 2.76, 2.94, -1.14, -0.63, -0.93, -1.27, -2.09, -2.1, 1.58, -2.37, 0.94, -1.34, 1.89, 1.59, 1.29, -0.19, 0.43, 0.03, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -0.98, -1.06, -1.25]
3200,33026.56,[-3.08, 1.03, -2.74, 0.15, 0.36, 0.33, -0.12, 0.22, 0.7, 3.63, 1.19, -0.4, -0.02, -0.72, -0.12, -0.87, -0.46, -0.72, 0.32, -0.38, -0.12, 0.06, -0.02, -0.1, -0.52, 0.4, 0.79, -3.0, 3.1, 0.1, -0.91, 0.33, 2.6, 3.42, 1.42, 0.11, -0.27, 3.13, 0.54, 1.42, -0.66, 1.84, 0.43, -0.83, 0.09, -0.35, 0.4, 0.65, -0.4, 0.46, 0.24, -0.16, -0.05, -0.6, -0.58, -2.89, -0.09, 3.32, 0.3, -1.58, 3.02, 0.58, 1.28, -1.8, 1.35, -0.75, 0.68, 0.34, 0.38, -0.2, 0.03, -1.08, 0.51, 2.76, 2.94, -1.14, -0.63, -0.93, -1.27, -2.09, -2.1, 1.58, -2.37, 0.94, -1.34, 2.02, 1.59, 1.29, -0.19, 0.43, 0.03, 0.18, -1.09, -0.01, -0.22, 0.08, 0.08, -0.98, -1.06, -1.25]
